DateTime,Location,Meter Name,Commodity Name,Demand/Usage
2017-05-31 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),178.8
2017-05-31 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),153.6
2017-05-31 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),151.2
2017-05-31 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),146.4
2017-05-31 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),134.4
2017-06-01 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),105.6
2017-06-01 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),106.8
2017-06-01 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),98.4
2017-06-01 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),99.6
2017-06-01 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),97.2
2017-06-01 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),97.2
2017-06-01 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),99.6
2017-06-01 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),211.2
2017-06-01 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),420.0
2017-06-01 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),463.2
2017-06-01 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),495.6
2017-06-01 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),486.0
2017-06-01 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),475.2
2017-06-01 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),469.2
2017-06-01 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),466.8
2017-06-01 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),447.6
2017-06-01 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),445.2
2017-06-01 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),440.4
2017-06-01 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),434.4
2017-06-01 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),172.8
2017-06-01 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),152.4
2017-06-01 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),154.8
2017-06-01 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),152.4
2017-06-01 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),118.8
2017-06-02 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),102.0
2017-06-02 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-06-02 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),104.4
2017-06-02 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),98.4
2017-06-02 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),96.0
2017-06-02 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),98.4
2017-06-02 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),98.4
2017-06-02 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),138.0
2017-06-02 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),393.6
2017-06-02 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),435.6
2017-06-02 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),435.6
2017-06-02 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),432.0
2017-06-02 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),440.4
2017-06-02 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),450.0
2017-06-02 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),445.2
2017-06-02 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),450.0
2017-06-02 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),446.4
2017-06-02 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),445.2
2017-06-02 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),434.4
2017-06-02 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),166.8
2017-06-02 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),117.6
2017-06-02 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),109.2
2017-06-02 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),112.8
2017-06-02 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),106.8
2017-06-03 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),102.0
2017-06-03 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),102.0
2017-06-03 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),102.0
2017-06-03 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),94.8
2017-06-03 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),96.0
2017-06-03 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),94.8
2017-06-03 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),100.8
2017-06-03 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),97.2
2017-06-03 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),128.4
2017-06-03 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),236.4
2017-06-03 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),291.6
2017-06-03 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),294.0
2017-06-03 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),294.0
2017-06-03 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),295.2
2017-06-03 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),144.0
2017-06-03 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),136.8
2017-06-03 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),109.2
2017-06-03 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),108.0
2017-06-03 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),100.8
2017-06-03 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),104.4
2017-06-03 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),100.8
2017-06-03 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),102.0
2017-06-03 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),105.6
2017-06-03 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-06-04 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),99.6
2017-06-04 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-06-04 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),100.8
2017-06-04 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),98.4
2017-06-04 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),99.6
2017-06-04 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),98.4
2017-06-04 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),97.2
2017-06-04 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),97.2
2017-06-04 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),98.4
2017-06-04 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),9.6
2017-06-04 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),99.6
2017-06-04 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),97.2
2017-06-04 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),99.6
2017-06-04 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),100.8
2017-06-04 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),128.4
2017-06-04 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),133.2
2017-06-04 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),130.8
2017-06-04 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),135.6
2017-06-04 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),130.8
2017-06-04 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),133.2
2017-06-04 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),135.6
2017-06-04 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),133.2
2017-06-04 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),98.4
2017-06-04 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),97.2
2017-06-05 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),99.6
2017-06-05 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),99.6
2017-06-05 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),98.4
2017-06-05 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),94.8
2017-06-05 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),97.2
2017-06-05 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),99.6
2017-06-05 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),104.4
2017-06-05 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),217.2
2017-06-05 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),370.8
2017-06-05 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),420.0
2017-06-05 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),426.0
2017-06-05 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),414.0
2017-06-05 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),418.8
2017-06-05 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),433.2
2017-06-05 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),426.0
2017-06-05 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),415.2
2017-06-05 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),399.6
2017-06-05 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),387.6
2017-06-05 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),374.4
2017-06-05 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),128.4
2017-06-05 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),116.4
2017-06-05 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),117.6
2017-06-05 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),218.4
2017-06-05 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),193.2
2017-06-06 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),193.2
2017-06-06 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),194.4
2017-06-06 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),194.4
2017-06-06 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),187.2
2017-06-06 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),182.4
2017-06-06 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),154.8
2017-06-06 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),142.8
2017-06-06 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),140.4
2017-06-06 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),345.6
2017-06-06 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),385.2
2017-06-06 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),381.6
2017-06-06 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),367.2
2017-06-06 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),378.0
2017-06-06 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),400.8
2017-06-06 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),402.0
2017-06-06 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),403.2
2017-06-06 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),404.4
2017-06-06 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),415.2
2017-06-06 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),428.4
2017-06-06 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),130.8
2017-06-06 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),117.6
2017-06-06 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),111.6
2017-06-06 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),111.6
2017-06-06 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),105.6
2017-06-07 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-06-07 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-06-07 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),104.4
2017-06-07 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),102.0
2017-06-07 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),98.4
2017-06-07 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),117.6
2017-06-07 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),100.8
2017-06-07 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),154.8
2017-06-07 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),342.0
2017-06-07 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),385.2
2017-06-07 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),420.0
2017-06-07 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),433.2
2017-06-07 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),457.2
2017-06-07 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),464.4
2017-06-07 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),442.8
2017-06-07 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),435.6
2017-06-07 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),435.6
2017-06-07 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),448.8
2017-06-07 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),434.4
2017-06-07 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),164.4
2017-06-07 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),147.6
2017-06-07 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),126.0
2017-06-07 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),111.6
2017-06-07 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),104.4
2017-06-08 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-06-08 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),104.4
2017-06-08 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),100.8
2017-06-08 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),94.8
2017-06-08 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),97.2
2017-06-08 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),98.4
2017-06-08 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-06-08 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),142.8
2017-06-08 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),404.4
2017-06-08 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),470.4
2017-06-08 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),478.754364103798
2017-06-08 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),459.6
2017-06-08 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),456.0
2017-06-08 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),465.6
2017-06-08 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),452.4
2017-06-08 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),445.2
2017-06-08 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),441.6
2017-06-08 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),438.0
2017-06-08 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),427.2
2017-06-08 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),164.4
2017-06-08 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),148.8
2017-06-08 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),122.4
2017-06-08 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),106.8
2017-06-08 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-06-09 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),104.4
2017-06-09 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),100.8
2017-06-09 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),100.8
2017-06-09 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),94.8
2017-06-09 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),93.6
2017-06-09 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),97.2
2017-06-09 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),97.2
2017-06-09 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),120.0
2017-06-09 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),355.2
2017-06-09 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),416.4
2017-06-09 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),427.2
2017-06-09 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),428.4
2017-06-09 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),446.4
2017-06-09 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),452.4
2017-06-09 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),444.0
2017-06-09 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),441.6
2017-06-09 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),438.0
2017-06-09 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),442.8
2017-06-09 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),435.6
2017-06-09 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),163.2
2017-06-09 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),148.8
2017-06-09 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),146.4
2017-06-09 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),146.4
2017-06-09 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),140.4
2017-06-10 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),108.0
2017-06-10 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),111.6
2017-06-10 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),110.4
2017-06-10 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),96.0
2017-06-10 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),94.8
2017-06-10 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),97.2
2017-06-10 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),96.0
2017-06-10 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),100.8
2017-06-10 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),158.4
2017-06-10 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),315.6
2017-06-10 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),324.0
2017-06-10 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),327.6
2017-06-10 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),325.2
2017-06-10 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),325.2
2017-06-10 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),146.4
2017-06-10 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),142.8
2017-06-10 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),144.0
2017-06-10 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),139.2
2017-06-10 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),141.6
2017-06-10 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),138.0
2017-06-10 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),140.4
2017-06-10 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),139.2
2017-06-10 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),136.8
2017-06-10 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),144.0
2017-06-11 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),133.2
2017-06-11 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),134.4
2017-06-11 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),138.0
2017-06-11 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),134.4
2017-06-11 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),132.0
2017-06-11 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),135.6
2017-06-11 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),138.0
2017-06-11 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),135.6
2017-06-11 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),134.4
2017-06-11 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),135.6
2017-06-11 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),140.399999094009
2017-06-11 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),135.6
2017-06-11 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),138.0
2017-06-11 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),139.2
2017-06-11 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),138.0
2017-06-11 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),139.2
2017-06-11 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),142.8
2017-06-11 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),140.4
2017-06-11 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),138.0
2017-06-11 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),140.4
2017-06-11 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),135.6
2017-06-11 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),136.8
2017-06-11 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),140.4
2017-06-11 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),136.8
2017-06-12 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),140.4
2017-06-12 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),134.4
2017-06-12 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),134.4
2017-06-12 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),158.4
2017-06-12 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),296.4
2017-06-12 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),495.6
2017-06-12 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),510.0
2017-06-12 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),532.8
2017-06-12 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),566.4
2017-06-12 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),568.8
2017-06-12 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),555.6
2017-06-12 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),574.8
2017-06-12 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),578.4
2017-06-12 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),585.6
2017-06-12 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),580.8
2017-06-12 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),568.8
2017-06-12 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),567.6
2017-06-12 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),566.4
2017-06-12 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),565.2
2017-06-12 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),410.4
2017-06-12 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),382.8
2017-06-12 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),220.8
2017-06-12 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),196.424998632073
2017-06-12 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),187.2
2017-06-13 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),193.2
2017-06-13 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),183.6
2017-06-13 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),182.4
