Date,HOUR,PUN
2018-02-17,4,46.16492
2018-02-17,5,45.82061
2018-02-17,6,48.67534
2018-02-17,7,48.42518
2018-02-17,8,49.43246
2018-02-17,9,50.44434
2018-02-17,10,51.13035
2018-02-17,11,50.45492
2018-02-17,12,49.19788
2018-02-17,13,47.35942
2018-02-17,14,45.84862
2018-02-17,15,46.99503
2018-02-17,16,47.29647
2018-02-17,17,48.42682
2018-02-17,18,51.10034
2018-02-17,19,54.56285
2018-02-17,20,54.60712
2018-02-17,21,51.21348
2018-02-17,22,49.69146
2018-02-17,23,49.02563
2018-02-17,24,49.45216
2018-02-18,1,43.61
2018-02-18,2,40.79
2018-02-18,3,39.85315
2018-02-18,4,39.44001
2018-02-18,5,39.05867
2018-02-18,6,39.95176
2018-02-18,7,40.29
2018-02-18,8,43.0
2018-02-18,9,44.11
2018-02-18,10,46.20166
2018-02-18,11,47.89843
2018-02-18,12,47.903
2018-02-18,13,47.91648
2018-02-18,14,44.41084
2018-02-18,15,43.74
2018-02-18,16,46.03058
2018-02-18,17,48.42143
2018-02-18,18,51.36656
2018-02-18,19,63.63936
2018-02-18,20,69.73239
2018-02-18,21,66.58606
2018-02-18,22,60.10084
2018-02-18,23,52.69891
2018-02-18,24,48.10797
2018-02-19,1,44.59
2018-02-19,2,41.33
2018-02-19,3,40.06
2018-02-19,4,38.9
2018-02-19,5,40.0
2018-02-19,6,42.61
2018-02-19,7,53.95
2018-02-19,8,59.09071
2018-02-19,9,70.85187
2018-02-19,10,64.23715
2018-02-19,11,60.10528
2018-02-19,12,58.47658
2018-02-19,13,54.83801
2018-02-19,14,53.67819
2018-02-19,15,55.17812
2018-02-19,16,54.72017
2018-02-19,17,54.68524
2018-02-19,18,61.65712
2018-02-19,19,74.04513
2018-02-19,20,64.71793
2018-02-19,21,61.87929
2018-02-19,22,54.05387
2018-02-19,23,52.19696
2018-02-19,24,50.91903
2018-02-20,1,49.5
2018-02-20,2,43.3
2018-02-20,3,43.18
2018-02-20,4,43.0
2018-02-20,5,43.93
2018-02-20,6,46.38
2018-02-20,7,54.04
2018-02-20,8,61.41469
2018-02-20,9,64.04308
2018-02-20,10,62.16198
2018-02-20,11,60.16368
2018-02-20,12,56.10459
2018-02-20,13,53.37744
2018-02-20,14,51.67
2018-02-20,15,52.19
2018-02-20,16,54.1
2018-02-20,17,58.63933
2018-02-20,18,65.30352
2018-02-20,19,71.32645
2018-02-20,20,66.5985
2018-02-20,21,58.05023
2018-02-20,22,56.34215
2018-02-20,23,54.72948
2018-02-20,24,50.8161
2018-02-21,1,53.0
2018-02-21,2,49.85
2018-02-21,3,46.72
2018-02-21,4,45.0
2018-02-21,5,45.04
2018-02-21,6,49.8
2018-02-21,7,56.12
2018-02-21,8,59.49812
2018-02-21,9,63.87174
2018-02-21,10,61.39773
2018-02-21,11,58.44
2018-02-21,12,56.98
2018-02-21,13,54.85
2018-02-21,14,53.51
2018-02-21,15,55.22
2018-02-21,16,56.88
2018-02-21,17,56.1
2018-02-21,18,60.04285
2018-02-21,19,67.80957
2018-02-21,20,62.9067
2018-02-21,21,59.08201
2018-02-21,22,57.9089
2018-02-21,23,57.61347
2018-02-21,24,54.25618
2018-02-22,1,55.92
2018-02-22,2,53.76
2018-02-22,3,47.73
2018-02-22,4,47.98
2018-02-22,5,46.65
2018-02-22,6,54.0
2018-02-22,7,57.97
2018-02-22,8,60.85
2018-02-22,9,72.69
2018-02-22,10,64.46
2018-02-22,11,60.32
2018-02-22,12,60.0
2018-02-22,13,58.84
2018-02-22,14,58.86
2018-02-22,15,61.52
2018-02-22,16,63.10828
2018-02-22,17,68.9623
2018-02-22,18,71.85437
2018-02-22,19,75.0642
2018-02-22,20,75.46799
2018-02-22,21,64.08939
2018-02-22,22,62.28812
2018-02-22,23,60.66597
2018-02-22,24,56.51339
2018-02-23,1,60.12
2018-02-23,2,54.0
2018-02-23,3,51.1
2018-02-23,4,51.2
2018-02-23,5,51.6
2018-02-23,6,55.64
2018-02-23,7,63.79
2018-02-23,8,67.93
2018-02-23,9,76.7501
2018-02-23,10,83.64239
2018-02-23,11,88.03563
2018-02-23,12,90.96136
2018-02-23,13,82.65544
2018-02-23,14,75.01413
2018-02-23,15,88.674
2018-02-23,16,76.09309
2018-02-23,17,74.31424
2018-02-23,18,74.85746
2018-02-23,19,74.52606
2018-02-23,20,72.19144
2018-02-23,21,67.29184
2018-02-23,22,64.30202
2018-02-23,23,60.12
2018-02-23,24,53.77
2018-02-24,1,57.05
2018-02-24,2,54.65055
2018-02-24,3,51.67
2018-02-24,4,48.6
2018-02-24,5,48.6
2018-02-24,6,53.6
2018-02-24,7,61.37
2018-02-24,8,67.87
2018-02-24,9,74.1
2018-02-24,10,87.77955
2018-02-24,11,84.61359
2018-02-24,12,78.41112
2018-02-24,13,68.24974
2018-02-24,14,62.78
2018-02-24,15,63.24
2018-02-24,16,66.0
2018-02-24,17,70.61612
2018-02-24,18,76.96514
2018-02-24,19,101.1304
2018-02-24,20,101.15422
2018-02-24,21,82.6745
2018-02-24,22,76.00771
2018-02-24,23,66.48414
2018-02-24,24,59.03757
2018-02-25,1,53.0
2018-02-25,2,50.88
2018-02-25,3,48.1
2018-02-25,4,43.88
2018-02-25,5,43.15
2018-02-25,6,45.19
2018-02-25,7,46.71
2018-02-25,8,45.36
2018-02-25,9,49.2
2018-02-25,10,52.5
2018-02-25,11,52.5
2018-02-25,12,54.86
2018-02-25,13,55.35
2018-02-25,14,51.11
2018-02-25,15,50.35
2018-02-25,16,50.11
2018-02-25,17,51.35
2018-02-25,18,55.36
2018-02-25,19,63.65493
2018-02-25,20,64.08577
2018-02-25,21,62.92775
2018-02-25,22,57.5
2018-02-25,23,55.5
2018-02-25,24,52.39233
2018-02-26,1,50.64
2018-02-26,2,47.0
2018-02-26,3,46.27
2018-02-26,4,44.07
2018-02-26,5,44.61
2018-02-26,6,46.71
2018-02-26,7,75.11
2018-02-26,8,89.99
2018-02-26,9,105.69627
2018-02-26,10,108.02031
2018-02-26,11,100.94076
2018-02-26,12,97.95896
2018-02-26,13,88.23956
2018-02-26,14,90.10917
2018-02-26,15,98.84199
2018-02-26,16,102.99644
2018-02-26,17,113.58518
2018-02-26,18,115.0
2018-02-26,19,119.98181
2018-02-26,20,115.25157
2018-02-26,21,109.63703
2018-02-26,22,105.0
2018-02-26,23,101.01
2018-02-26,24,89.99
2018-02-27,1,76.26
2018-02-27,2,75.11
2018-02-27,3,61.2
2018-02-27,4,74.8
2018-02-27,5,75.11
2018-02-27,6,76.66
2018-02-27,7,103.88108
2018-02-27,8,109.23174
2018-02-27,9,127.36406
2018-02-27,10,126.65437
2018-02-27,11,113.28222
2018-02-27,12,111.8585
2018-02-27,13,111.11034
2018-02-27,14,100.23525
2018-02-27,15,112.64865
2018-02-27,16,116.54669
2018-02-27,17,123.49505
2018-02-27,18,139.6
2018-02-27,19,151.41889
2018-02-27,20,159.4
2018-02-27,21,130.14717
2018-02-27,22,105.88254
2018-02-27,23,100.08433
2018-02-27,24,90.0
2018-02-28,1,76.66
2018-02-28,2,75.11
2018-02-28,3,71.96069
2018-02-28,4,68.99
2018-02-28,5,65.3849
2018-02-28,6,68.63
2018-02-28,7,82.0
2018-02-28,8,93.9801
2018-02-28,9,115.69033
2018-02-28,10,110.70136
2018-02-28,11,95.49831
2018-02-28,12,88.43434
2018-02-28,13,79.498
2018-02-28,14,79.59
2018-02-28,15,80.54
2018-02-28,16,81.92918
2018-02-28,17,86.21
2018-02-28,18,86.30817
2018-02-28,19,93.55721
2018-02-28,20,105.54
2018-02-28,21,84.9972
2018-02-28,22,80.32
2018-02-28,23,79.14
2018-02-28,24,75.11
2018-03-01,1,80.79
2018-03-01,2,76.66
2018-03-01,3,75.11
2018-03-01,4,69.0
2018-03-01,5,60.4
2018-03-01,6,68.01
2018-03-01,7,90.28069
2018-03-01,8,93.54157
2018-03-01,9,102.44404
2018-03-01,10,112.03377
2018-03-01,11,108.34593
2018-03-01,12,109.5368
2018-03-01,13,96.8082
2018-03-01,14,96.69205
2018-03-01,15,98.39267
2018-03-01,16,110.47935
2018-03-01,17,98.51915
2018-03-01,18,99.13554
2018-03-01,19,99.95
2018-03-01,20,105.24727
2018-03-01,21,99.98403
2018-03-01,22,91.69
2018-03-01,23,85.0
2018-03-01,24,76.26
2018-03-02,1,77.7011
2018-03-02,2,74.8
2018-03-02,3,74.8
2018-03-02,4,74.8
2018-03-02,5,75.11
2018-03-02,6,76.26
2018-03-02,7,95.82
2018-03-02,8,113.67
2018-03-02,9,118.2
2018-03-02,10,119.95403
2018-03-02,11,113.21883
2018-03-02,12,108.51689
2018-03-02,13,100.0
2018-03-02,14,98.58061
2018-03-02,15,100.06439
2018-03-02,16,104.92153
2018-03-02,17,103.5312
2018-03-02,18,104.93061
2018-03-02,19,113.13389
2018-03-02,20,129.35
2018-03-02,21,107.50875
2018-03-02,22,97.26
2018-03-02,23,82.37
2018-03-02,24,75.0
2018-03-03,1,74.8
2018-03-03,2,59.03
2018-03-03,3,51.4
2018-03-03,4,51.4
2018-03-03,5,51.62
2018-03-03,6,59.34
2018-03-03,7,74.8
2018-03-03,8,74.8
2018-03-03,9,75.68
2018-03-03,10,74.8
2018-03-03,11,72.46
2018-03-03,12,72.38
2018-03-03,13,69.93
2018-03-03,14,65.0
2018-03-03,15,63.09
2018-03-03,16,65.26
2018-03-03,17,65.34
2018-03-03,18,71.77147
2018-03-03,19,76.46908
2018-03-03,20,76.73226
2018-03-03,21,76.36288
2018-03-03,22,71.88505
2018-03-03,23,65.95393
2018-03-03,24,51.4
2018-03-04,1,50.0
2018-03-04,2,45.94
2018-03-04,3,44.4
2018-03-04,4,45.1
2018-03-04,5,46.41
2018-03-04,6,47.31
2018-03-04,7,49.52
2018-03-04,8,49.9
2018-03-04,9,50.6
2018-03-04,10,51.8
2018-03-04,11,51.53
2018-03-04,12,51.19
2018-03-04,13,50.88
2018-03-04,14,49.29
2018-03-04,15,43.91
2018-03-04,16,49.4
2018-03-04,17,52.53
2018-03-04,18,54.88
2018-03-04,19,70.57237
2018-03-04,20,75.3607
2018-03-04,21,75.07926
2018-03-04,22,65.0
2018-03-04,23,56.6
2018-03-04,24,53.12
2018-03-05,1,46.82
2018-03-05,2,43.75
2018-03-05,3,42.97
2018-03-05,4,42.93
2018-03-05,5,43.75
2018-03-05,6,46.82
2018-03-05,7,67.79
2018-03-05,8,74.49
2018-03-05,9,93.04063
2018-03-05,10,92.76696
2018-03-05,11,89.31404
2018-03-05,12,86.56467
2018-03-05,13,77.70563
2018-03-05,14,77.71197
2018-03-05,15,79.04653
2018-03-05,16,82.32183
2018-03-05,17,89.15079
2018-03-05,18,80.92299
2018-03-05,19,93.61362
2018-03-05,20,89.10091
2018-03-05,21,76.26851
2018-03-05,22,74.77256
2018-03-05,23,72.9
2018-03-05,24,66.25
2018-03-06,1,47.88
2018-03-06,2,44.0
2018-03-06,3,43.0
2018-03-06,4,42.97
2018-03-06,5,42.97
2018-03-06,6,46.29
2018-03-06,7,53.48
2018-03-06,8,61.68
2018-03-06,9,73.10971
2018-03-06,10,69.4286
2018-03-06,11,64.29245
2018-03-06,12,61.62833
2018-03-06,13,55.18874
2018-03-06,14,55.39105
2018-03-06,15,59.55259
2018-03-06,16,60.7829
2018-03-06,17,63.82332
2018-03-06,18,63.2478
2018-03-06,19,73.86911
2018-03-06,20,73.9
2018-03-06,21,68.6
2018-03-06,22,55.96136
2018-03-06,23,53.48
2018-03-06,24,50.99
2018-03-07,1,43.91
2018-03-07,2,39.12
2018-03-07,3,39.0
2018-03-07,4,39.0
2018-03-07,5,39.11
2018-03-07,6,42.97
2018-03-07,7,49.9
2018-03-07,8,56.1
2018-03-07,9,62.06393
2018-03-07,10,58.95602
2018-03-07,11,52.30942
2018-03-07,12,52.83823
2018-03-07,13,47.98853
2018-03-07,14,48.21108
2018-03-07,15,50.75111
2018-03-07,16,53.60269
2018-03-07,17,55.3487
2018-03-07,18,57.1
2018-03-07,19,71.02687
2018-03-07,20,72.03817
2018-03-07,21,58.66784
2018-03-07,22,53.94
2018-03-07,23,50.0
2018-03-07,24,46.6
2018-03-08,1,42.55908
2018-03-08,2,41.10112
2018-03-08,3,37.95568
2018-03-08,4,37.86315
2018-03-08,5,37.29903
2018-03-08,6,42.87622
2018-03-08,7,50.57978
2018-03-08,8,54.0
2018-03-08,9,55.54
2018-03-08,10,52.72862
2018-03-08,11,49.72829
2018-03-08,12,48.03097
2018-03-08,13,45.78377
2018-03-08,14,46.36692
2018-03-08,15,51.35985
2018-03-08,16,55.235
2018-03-08,17,55.39
2018-03-08,18,62.38825
2018-03-08,19,76.41489
2018-03-08,20,76.62637
2018-03-08,21,63.62034
2018-03-08,22,56.82704
2018-03-08,23,53.86021
2018-03-08,24,49.26
2018-03-09,1,46.5
2018-03-09,2,43.86
2018-03-09,3,42.97
2018-03-09,4,42.5
2018-03-09,5,42.46
2018-03-09,6,44.76
2018-03-09,7,52.1
2018-03-09,8,55.53743
2018-03-09,9,56.94076
2018-03-09,10,55.33021
2018-03-09,11,52.24
2018-03-09,12,50.9
2018-03-09,13,48.67
2018-03-09,14,49.34
2018-03-09,15,51.65
2018-03-09,16,53.0
2018-03-09,17,55.78504
2018-03-09,18,57.95926
2018-03-09,19,74.80525
2018-03-09,20,75.07572
2018-03-09,21,57.01526
2018-03-09,22,55.9039
2018-03-09,23,52.76267
2018-03-09,24,51.13825
2018-03-10,1,49.0
2018-03-10,2,45.24
2018-03-10,3,43.78
2018-03-10,4,43.26
2018-03-10,5,42.65
2018-03-10,6,43.81
2018-03-10,7,45.24
2018-03-10,8,47.52
2018-03-10,9,50.85
2018-03-10,10,54.01
2018-03-10,11,54.62672
2018-03-10,12,50.50455
2018-03-10,13,47.40782
2018-03-10,14,44.54
2018-03-10,15,44.60427
2018-03-10,16,45.71
2018-03-10,17,48.49
2018-03-10,18,50.82176
2018-03-10,19,56.84668
2018-03-10,20,64.70625
2018-03-10,21,55.09663
2018-03-10,22,50.67523
2018-03-10,23,46.44
2018-03-10,24,43.0
2018-03-11,1,41.57
2018-03-11,2,40.0
2018-03-11,3,34.94
2018-03-11,4,31.51
2018-03-11,5,35.0
2018-03-11,6,40.68
2018-03-11,7,39.25
2018-03-11,8,40.68
2018-03-11,9,44.85883
2018-03-11,10,50.00413
2018-03-11,11,69.96129
2018-03-11,12,89.62013
2018-03-11,13,91.22086
2018-03-11,14,46.92715
2018-03-11,15,35.28075
2018-03-11,16,40.16009
2018-03-11,17,49.18658
2018-03-11,18,54.43
2018-03-11,19,74.18
2018-03-11,20,74.49018
2018-03-11,21,56.94643
2018-03-11,22,52.42375
2018-03-11,23,46.62207
2018-03-11,24,40.68
2018-03-12,1,32.1
2018-03-12,2,28.46416
2018-03-12,3,19.798
2018-03-12,4,12.0
2018-03-12,5,19.34
2018-03-12,6,30.0
2018-03-12,7,44.69
2018-03-12,8,50.58
2018-03-12,9,52.85
2018-03-12,10,49.4366
2018-03-12,11,48.55028
2018-03-12,12,46.42354
2018-03-12,13,43.27141
2018-03-12,14,42.51576
2018-03-12,15,46.67828
2018-03-12,16,48.29524
2018-03-12,17,49.22825
2018-03-12,18,51.25
2018-03-12,19,56.0
2018-03-12,20,62.40838
2018-03-12,21,56.09412
2018-03-12,22,50.46
2018-03-12,23,45.56
2018-03-12,24,40.5
2018-03-13,1,40.68
2018-03-13,2,32.9
2018-03-13,3,28.85997
2018-03-13,4,27.0
2018-03-13,5,29.49
2018-03-13,6,40.3
2018-03-13,7,50.74289
2018-03-13,8,59.0
2018-03-13,9,66.09968
2018-03-13,10,57.90001
2018-03-13,11,50.72008
2018-03-13,12,44.80832
2018-03-13,13,42.74851
2018-03-13,14,43.27199
2018-03-13,15,46.61127
2018-03-13,16,51.74507
2018-03-13,17,59.0303
2018-03-13,18,66.5
2018-03-13,19,78.94496
2018-03-13,20,92.76562
2018-03-13,21,74.71691
2018-03-13,22,68.01167
2018-03-13,23,62.4388
2018-03-13,24,51.46
2018-03-14,1,43.92
2018-03-14,2,40.49
2018-03-14,3,37.02
2018-03-14,4,35.56
2018-03-14,5,35.56
2018-03-14,6,41.0
2018-03-14,7,49.0
2018-03-14,8,63.7
2018-03-14,9,67.48725
2018-03-14,10,60.09019
2018-03-14,11,53.55996
2018-03-14,12,49.0717
2018-03-14,13,46.20205
2018-03-14,14,45.61274
2018-03-14,15,47.81658
2018-03-14,16,50.96
2018-03-14,17,56.61
2018-03-14,18,65.93211
2018-03-14,19,74.8413
2018-03-14,20,76.60237
2018-03-14,21,73.75878
2018-03-14,22,64.21346
2018-03-14,23,57.02722
2018-03-14,24,49.17263
2018-03-15,1,47.2
2018-03-15,2,44.92
2018-03-15,3,43.68
2018-03-15,4,42.26
2018-03-15,5,41.42
2018-03-15,6,45.0
2018-03-15,7,59.41
2018-03-15,8,66.7
2018-03-15,9,73.73
2018-03-15,10,64.40841
2018-03-15,11,62.85472
2018-03-15,12,63.2028
2018-03-15,13,56.26797
2018-03-15,14,56.56135
2018-03-15,15,60.9882
2018-03-15,16,63.83045
2018-03-15,17,65.18875
2018-03-15,18,66.57
2018-03-15,19,74.03
2018-03-15,20,75.56
2018-03-15,21,66.94307
2018-03-15,22,56.35
2018-03-15,23,52.07
2018-03-15,24,45.45
2018-03-16,1,45.42
2018-03-16,2,40.68
2018-03-16,3,35.89
2018-03-16,4,36.9
2018-03-16,5,39.1
2018-03-16,6,43.55
2018-03-16,7,52.0
2018-03-16,8,55.0
2018-03-16,9,58.19
2018-03-16,10,55.99
2018-03-16,11,53.47071
2018-03-16,12,51.92943
2018-03-16,13,50.97055
2018-03-16,14,49.65499
2018-03-16,15,51.2908
2018-03-16,16,52.99
2018-03-16,17,56.0
2018-03-16,18,60.01
2018-03-16,19,74.43061
2018-03-16,20,76.02668
2018-03-16,21,74.17208
2018-03-16,22,56.99
2018-03-16,23,54.23
2018-03-16,24,51.3
2018-03-17,1,57.0
2018-03-17,2,51.0
2018-03-17,3,49.72
2018-03-17,4,47.77
2018-03-17,5,46.72
2018-03-17,6,48.09
2018-03-17,7,52.53
2018-03-17,8,56.56
2018-03-17,9,60.44
2018-03-17,10,66.8
2018-03-17,11,66.40696
2018-03-17,12,54.1444
2018-03-17,13,48.22302
2018-03-17,14,45.13192
2018-03-17,15,45.18535
2018-03-17,16,47.305
2018-03-17,17,50.55803
2018-03-17,18,52.53
2018-03-17,19,63.24554
2018-03-17,20,73.29549
2018-03-17,21,64.12693
2018-03-17,22,57.4
2018-03-17,23,57.80036
2018-03-17,24,52.1388
2018-03-18,1,46.37875
2018-03-18,2,43.68831
2018-03-18,3,40.56488
2018-03-18,4,38.60622
2018-03-18,5,36.97766
2018-03-18,6,37.89
2018-03-18,7,37.6
2018-03-18,8,36.2924
2018-03-18,9,37.05
2018-03-18,10,41.07163
2018-03-18,11,42.94747
2018-03-18,12,40.74636
2018-03-18,13,42.39351
2018-03-18,14,39.34308
2018-03-18,15,33.86112
2018-03-18,16,35.41866
2018-03-18,17,45.72911
2018-03-18,18,49.49
2018-03-18,19,60.0
2018-03-18,20,67.12714
2018-03-18,21,65.76501
2018-03-18,22,59.95
2018-03-18,23,54.92
2018-03-18,24,48.67454
2018-03-19,1,45.87
2018-03-19,2,41.9
2018-03-19,3,40.0
2018-03-19,4,37.7
2018-03-19,5,38.1
2018-03-19,6,43.04
2018-03-19,7,56.80512
2018-03-19,8,65.8
2018-03-19,9,69.27025
2018-03-19,10,69.41735
2018-03-19,11,65.8761
2018-03-19,12,63.35597
2018-03-19,13,55.23411
2018-03-19,14,53.96555
2018-03-19,15,57.5761
2018-03-19,16,60.25851
2018-03-19,17,68.25274
2018-03-19,18,66.01822
2018-03-19,19,72.3074
2018-03-19,20,94.41261
2018-03-19,21,67.41803
2018-03-19,22,61.71021
2018-03-19,23,58.60721
2018-03-19,24,50.84722
2018-03-20,1,46.6
2018-03-20,2,46.36249
2018-03-20,3,44.52723
2018-03-20,4,45.93897
2018-03-20,5,46.47575
2018-03-20,6,48.24
2018-03-20,7,58.14884
2018-03-20,8,69.88485
2018-03-20,9,73.31866
2018-03-20,10,70.26383
2018-03-20,11,65.17253
2018-03-20,12,61.21352
2018-03-20,13,56.35038
2018-03-20,14,56.22881
2018-03-20,15,63.80794
2018-03-20,16,69.8508
2018-03-20,17,69.87016
2018-03-20,18,73.20412
2018-03-20,19,74.93011
2018-03-20,20,75.68
2018-03-20,21,71.73
2018-03-20,22,61.38534
2018-03-20,23,56.25228
2018-03-20,24,52.11
2018-03-21,1,47.47979
2018-03-21,2,43.09501
2018-03-21,3,41.5165
2018-03-21,4,41.91521
2018-03-21,5,42.39059
2018-03-21,6,44.34629
2018-03-21,7,55.69
2018-03-21,8,69.72979
2018-03-21,9,75.59196
2018-03-21,10,67.70965
2018-03-21,11,58.86026
2018-03-21,12,55.98836
2018-03-21,13,53.70519
2018-03-21,14,54.07
2018-03-21,15,55.01493
2018-03-21,16,56.38106
2018-03-21,17,58.47236
2018-03-21,18,61.08008
2018-03-21,19,71.42065
2018-03-21,20,79.14384
2018-03-21,21,66.60642
2018-03-21,22,58.67013
2018-03-21,23,56.50627
2018-03-21,24,49.67584
2018-03-22,1,58.56253
2018-03-22,2,51.61
2018-03-22,3,53.91949
2018-03-22,4,48.77
2018-03-22,5,48.12747
2018-03-22,6,51.23254
2018-03-22,7,59.55007
2018-03-22,8,72.54305
2018-03-22,9,79.28478
2018-03-22,10,75.50829
2018-03-22,11,68.46974
2018-03-22,12,61.77346
2018-03-22,13,57.68356
2018-03-22,14,56.57782
2018-03-22,15,59.52318
2018-03-22,16,66.5704
2018-03-22,17,72.06953
2018-03-22,18,78.82205
2018-03-22,19,92.01943
2018-03-22,20,107.56833
2018-03-22,21,81.36562
2018-03-22,22,71.63091
2018-03-22,23,63.17698
2018-03-22,24,57.02251
2018-03-23,1,44.29626
2018-03-23,2,42.68088
2018-03-23,3,40.09346
2018-03-23,4,39.49487
2018-03-23,5,39.55378
2018-03-23,6,43.56886
2018-03-23,7,53.11973
2018-03-23,8,64.24713
2018-03-23,9,68.64422
2018-03-23,10,63.77893
2018-03-23,11,57.04181
2018-03-23,12,53.8062
2018-03-23,13,48.96504
2018-03-23,14,48.33352
2018-03-23,15,48.34269
2018-03-23,16,51.39623
2018-03-23,17,54.34
2018-03-23,18,57.99275
2018-03-23,19,69.16028
2018-03-23,20,77.02684
2018-03-23,21,71.21739
2018-03-23,22,58.62499
2018-03-23,23,54.94
2018-03-23,24,49.37
2018-03-24,1,47.39
2018-03-24,2,46.08
2018-03-24,3,45.62884
2018-03-24,4,44.76223
2018-03-24,5,45.07366
2018-03-24,6,45.26137
2018-03-24,7,45.6
2018-03-24,8,47.39
2018-03-24,9,49.99
2018-03-24,10,52.72888
2018-03-24,11,48.76
2018-03-24,12,47.57644
2018-03-24,13,46.08
2018-03-24,14,45.0
2018-03-24,15,43.77
2018-03-24,16,45.5
2018-03-24,17,47.1
2018-03-24,18,51.5
2018-03-24,19,72.01
2018-03-24,20,80.0
2018-03-24,21,66.63479
2018-03-24,22,53.34561
2018-03-24,23,47.68
2018-03-24,24,46.08
2018-03-25,1,46.74
2018-03-25,2,46.0
2018-03-25,3,37.85163
2018-03-25,4,37.43
2018-03-25,5,42.95105
2018-03-25,6,42.24
2018-03-25,7,43.67
2018-03-25,8,46.08
2018-03-25,9,46.08
2018-03-25,10,46.36
2018-03-25,11,46.17
2018-03-25,12,45.7
2018-03-25,13,42.10003
2018-03-25,14,37.95194
2018-03-25,15,35.6
2018-03-25,16,39.82
2018-03-25,17,45.01
2018-03-25,18,51.18
2018-03-25,19,70.0
2018-03-25,20,70.0
2018-03-25,21,60.63167
2018-03-25,22,54.87483
2018-03-25,23,49.39
2018-03-26,1,44.12
2018-03-26,2,39.53
2018-03-26,3,38.92219
2018-03-26,4,38.00778
2018-03-26,5,37.25096
2018-03-26,6,40.86
2018-03-26,7,52.28
2018-03-26,8,63.36674
2018-03-26,9,78.80374
2018-03-26,10,74.53907
2018-03-26,11,60.87472
2018-03-26,12,56.25393
2018-03-26,13,52.36176
2018-03-26,14,51.25747
2018-03-26,15,51.11631
2018-03-26,16,51.28345
2018-03-26,17,53.89406
2018-03-26,18,55.58
2018-03-26,19,75.92
2018-03-26,20,110.31547
2018-03-26,21,89.07
2018-03-26,22,74.97444
2018-03-26,23,55.82813
2018-03-26,24,52.38317
2018-03-27,1,54.01
2018-03-27,2,51.8
2018-03-27,3,51.51
2018-03-27,4,49.19
2018-03-27,5,47.67
2018-03-27,6,51.51
2018-03-27,7,54.4
2018-03-27,8,74.39
2018-03-27,9,78.0
2018-03-27,10,61.01
2018-03-27,11,55.79861
2018-03-27,12,52.03489
2018-03-27,13,49.15779
2018-03-27,14,47.25338
2018-03-27,15,49.3335
2018-03-27,16,50.72228
2018-03-27,17,50.87
2018-03-27,18,52.69759
2018-03-27,19,56.54422
2018-03-27,20,76.74995
2018-03-27,21,71.30297
2018-03-27,22,56.64649
2018-03-27,23,54.5692
2018-03-27,24,49.44207
2018-03-28,1,51.6
2018-03-28,2,48.0
2018-03-28,3,45.01
2018-03-28,4,45.16
2018-03-28,5,43.96
2018-03-28,6,46.88
2018-03-28,7,52.99
2018-03-28,8,56.9941
2018-03-28,9,71.02722
2018-03-28,10,56.8
2018-03-28,11,52.64975
2018-03-28,12,49.87094
2018-03-28,13,49.00715
2018-03-28,14,48.32206
2018-03-28,15,48.84493
2018-03-28,16,49.32633
2018-03-28,17,50.51541
2018-03-28,18,51.67
2018-03-28,19,59.90281
2018-03-28,20,77.58863
2018-03-28,21,73.442
2018-03-28,22,59.24811
2018-03-28,23,56.28594
2018-03-28,24,52.70685
2018-03-29,1,47.66
2018-03-29,2,45.0
2018-03-29,3,42.67
2018-03-29,4,41.0
2018-03-29,5,40.5
2018-03-29,6,45.43
2018-03-29,7,49.3
2018-03-29,8,57.57
2018-03-29,9,71.34874
2018-03-29,10,65.70417
2018-03-29,11,57.46576
2018-03-29,12,47.81872
2018-03-29,13,45.27037
2018-03-29,14,43.1671
2018-03-29,15,47.72385
2018-03-29,16,48.5782
2018-03-29,17,50.2911
2018-03-29,18,49.85
2018-03-29,19,56.70613
2018-03-29,20,73.15633
2018-03-29,21,66.39816
2018-03-29,22,55.00126
2018-03-29,23,51.16958
2018-03-29,24,48.5
2018-03-30,1,46.6
2018-03-30,2,43.29
2018-03-30,3,41.63
2018-03-30,4,40.0
2018-03-30,5,40.0
2018-03-30,6,45.1636
2018-03-30,7,49.56
2018-03-30,8,61.18
2018-03-30,9,77.54277
2018-03-30,10,76.61215
2018-03-30,11,61.33213
2018-03-30,12,51.50377
2018-03-30,13,48.37545
2018-03-30,14,46.64856
2018-03-30,15,48.6119
2018-03-30,16,50.19351
2018-03-30,17,50.77302
2018-03-30,18,51.94685
2018-03-30,19,55.61
2018-03-30,20,75.53
2018-03-30,21,68.0
2018-03-30,22,54.76
2018-03-30,23,51.52956
2018-03-30,24,48.01
2018-03-31,1,46.23002
2018-03-31,2,35.95
2018-03-31,3,31.0
2018-03-31,4,29.03768
2018-03-31,5,26.6684
2018-03-31,6,28.17707
2018-03-31,7,27.83783
2018-03-31,8,44.13
2018-03-31,9,46.21
2018-03-31,10,47.3
2018-03-31,11,48.80726
2018-03-31,12,44.62707
2018-03-31,13,39.50629
2018-03-31,14,32.22728
2018-03-31,15,30.4169
2018-03-31,16,31.30273
2018-03-31,17,34.86873
2018-03-31,18,45.29804
2018-03-31,19,50.53088
2018-03-31,20,53.83614
2018-03-31,21,50.6122
2018-03-31,22,47.79491
2018-03-31,23,44.33094
2018-03-31,24,40.04474
2018-04-01,1,40.32635
2018-04-01,2,33.07928
2018-04-01,3,25.84968
