DateTime,Location,Commodity Name,Demand/Usage,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2018-02-17 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),552.6,,,,
2018-02-17 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),397.8,,,,
2018-02-17 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),391.8,,,,
2018-02-17 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),387.6,,,,
2018-02-17 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),389.4,,,,
2018-02-17 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),381.0,,,,
2018-02-17 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),385.2,,,,
2018-02-17 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),376.2,,,,
2018-02-17 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),372.6,,,,
2018-02-17 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),350.4,,,,
2018-02-17 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),331.8,,,,
2018-02-18 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),311.4,,,,
2018-02-18 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),288.6,,,,
2018-02-18 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),289.8,,,,
2018-02-18 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),285.6,,,,
2018-02-18 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),286.2,,,,
2018-02-18 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),288.6,,,,
2018-02-18 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),291.6,,,,
2018-02-18 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),294.6,,,,
2018-02-18 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),303.0,,,,
2018-02-18 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),311.4,,,,
2018-02-18 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),349.2,,,,
2018-02-18 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),351.6,,,,
2018-02-18 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),367.2,,,,
2018-02-18 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),358.8,,,,
2018-02-18 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),371.4,,,,
2018-02-18 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),364.8,,,,
2018-02-18 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),351.6,,,,
2018-02-18 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),370.8,,,,
2018-02-18 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),373.8,,,,
2018-02-18 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),378.0,,,,
2018-02-18 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),363.6,,,,
2018-02-18 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),371.4,,,,
2018-02-18 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),360.0,,,,
2018-02-18 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),324.6,,,,
2018-02-19 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),310.8,,,,
2018-02-19 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),265.2,,,,
2018-02-19 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),265.2,,,,
2018-02-19 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.0,,,,
2018-02-19 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),282.0,,,,
2018-02-19 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),313.2,,,,
2018-02-19 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),378.0,,,,
2018-02-19 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),393.6,,,,
2018-02-19 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),420.6,,,,
2018-02-19 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),468.6,,,,
2018-02-19 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),490.2,,,,
2018-02-19 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),504.6,,,,
2018-02-19 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),531.0,,,,
2018-02-19 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),540.0,,,,
2018-02-19 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),531.6,,,,
2018-02-19 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),548.4,,,,
2018-02-19 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),526.8,,,,
2018-02-19 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),523.8,,,,
2018-02-19 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),531.6,,,,
2018-02-19 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),423.6,,,,
2018-02-19 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),406.8,,,,
2018-02-19 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),406.8,,,,
2018-02-19 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),365.4,,,,
2018-02-19 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),333.0,,,,
2018-02-20 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),304.2,,,,
2018-02-20 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),295.8,,,,
2018-02-20 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),392.4,,,,
2018-02-20 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),397.8,,,,
2018-02-20 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),403.8,,,,
2018-02-20 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),409.2,,,,
2018-02-20 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),480.6,,,,
2018-02-20 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),507.6,,,,
2018-02-20 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),553.2,,,,
2018-02-20 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),660.0,,,,
2018-02-20 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),690.0,,,,
2018-02-20 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),736.2,,,,
2018-02-20 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),750.6,,,,
2018-02-20 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),765.0,,,,
2018-02-20 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),762.0,,,,
2018-02-20 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),765.6,,,,
2018-02-20 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),741.0,,,,
2018-02-20 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),726.0,,,,
2018-02-20 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),708.6,,,,
2018-02-20 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),532.8,,,,
2018-02-20 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),482.4,,,,
2018-02-20 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),467.4,,,,
2018-02-20 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),423.6,,,,
2018-02-20 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),377.4,,,,
2018-02-21 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),345.6,,,,
2018-02-21 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),286.2,,,,
2018-02-21 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),353.4,,,,
2018-02-21 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),373.2,,,,
2018-02-21 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),387.6,,,,
2018-02-21 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),398.4,,,,
2018-02-21 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),465.0,,,,
2018-02-21 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),486.6,,,,
2018-02-21 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),534.6,,,,
2018-02-21 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),648.6,,,,
2018-02-21 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),686.4,,,,
2018-02-21 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),739.2,,,,
2018-02-21 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),748.2,,,,
2018-02-21 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),756.6,,,,
2018-02-21 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),771.6,,,,
2018-02-21 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),743.4,,,,
2018-02-21 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),720.6,,,,
2018-02-21 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),733.8,,,,
2018-02-21 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),708.6,,,,
2018-02-21 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),520.8,,,,
2018-02-21 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),468.6,,,,
2018-02-21 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),429.0,,,,
2018-02-21 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),424.2,,,,
2018-02-21 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),370.8,,,,
2018-02-22 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),342.0,,,,
2018-02-22 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),296.4,,,,
2018-02-22 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),309.6,,,,
2018-02-22 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),373.8,,,,
2018-02-22 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),384.6,,,,
2018-02-22 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),372.0,,,,
2018-02-22 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),441.0,,,,
2018-02-22 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),473.4,,,,
2018-02-22 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),537.0,,,,
2018-02-22 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),657.6,,,,
2018-02-22 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),708.6,,,,
2018-02-22 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),745.8,,,,
2018-02-22 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),745.2,,,,
2018-02-22 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),744.0,,,,
2018-02-22 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),741.0,,,,
2018-02-22 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),754.8,,,,
2018-02-22 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),727.8,,,,
2018-02-22 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),722.4,,,,
2018-02-22 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),702.6,,,,
2018-02-22 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),518.4,,,,
2018-02-22 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),469.8,,,,
2018-02-22 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),441.0,,,,
2018-02-22 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),429.0,,,,
2018-02-22 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),386.4,,,,
2018-02-23 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),360.0,,,,
2018-02-23 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),308.4,,,,
2018-02-23 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),300.6,,,,
2018-02-23 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),316.8,,,,
2018-02-23 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),388.2,,,,
2018-02-23 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),402.6,,,,
2018-02-23 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),469.8,,,,
2018-02-23 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),493.8,,,,
2018-02-23 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),550.2,,,,
2018-02-23 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),684.0,,,,
2018-02-23 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),715.8,,,,
2018-02-23 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),774.0,,,,
2018-02-23 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),751.2,,,,
2018-02-23 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),744.0,,,,
2018-02-23 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),759.6,,,,
2018-02-23 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),749.4,,,,
2018-02-23 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),735.0,,,,
2018-02-23 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),702.6,,,,
2018-02-23 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),692.4,,,,
2018-02-23 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),521.4,,,,
2018-02-23 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),459.6,,,,
2018-02-23 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),441.6,,,,
2018-02-23 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),426.6,,,,
2018-02-23 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),380.4,,,,
2018-02-24 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),344.4,,,,
2018-02-24 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),305.4,,,,
2018-02-24 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),291.6,,,,
2018-02-24 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),297.0,,,,
2018-02-24 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),289.8,,,,
2018-02-24 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),307.2,,,,
2018-02-24 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),306.6,,,,
2018-02-24 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),308.4,,,,
2018-02-24 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),323.4,,,,
2018-02-24 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),514.2,,,,
2018-02-24 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),532.2,,,,
2018-02-24 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),582.0,,,,
2018-02-24 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),591.0,,,,
2018-02-24 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),575.4,,,,
2018-02-24 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),420.6,,,,
2018-02-24 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),418.8,,,,
2018-02-24 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),408.0,,,,
2018-02-24 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),408.0,,,,
2018-02-24 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),405.0,,,,
2018-02-24 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),394.8,,,,
2018-02-24 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),397.8,,,,
2018-02-24 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),394.2,,,,
2018-02-24 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),379.2,,,,
2018-02-24 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),334.2,,,,
2018-02-25 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),317.4,,,,
2018-02-25 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),293.4,,,,
2018-02-25 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),288.0,,,,
2018-02-25 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),298.2,,,,
2018-02-25 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),306.6,,,,
2018-02-25 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),303.6,,,,
2018-02-25 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),307.2,,,,
2018-02-25 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),397.8,,,,
2018-02-25 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),403.2,,,,
2018-02-25 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),409.2,,,,
2018-02-25 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),430.2,,,,
2018-02-25 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),471.0,,,,
2018-02-25 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),471.0,,,,
2018-02-25 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),470.4,,,,
2018-02-25 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),477.0,,,,
2018-02-25 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),457.2,,,,
2018-02-25 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),457.2,,,,
2018-02-25 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),466.8,,,,
2018-02-25 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),471.0,,,,
2018-02-25 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),467.4,,,,
2018-02-25 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),382.8,,,,
2018-02-25 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),375.0,,,,
2018-02-25 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),360.0,,,,
2018-02-25 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),325.8,,,,
2018-02-26 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),307.8,,,,
2018-02-26 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),283.8,,,,
2018-02-26 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),271.8,,,,
2018-02-26 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),331.8,,,,
2018-02-26 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),373.8,,,,
2018-02-26 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),380.4,,,,
2018-02-26 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),447.0,,,,
2018-02-26 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),469.2,,,,
2018-02-26 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),519.6,,,,
2018-02-26 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),648.0,,,,
2018-02-26 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),682.2,,,,
2018-02-26 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),723.0,,,,
2018-02-26 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),738.0,,,,
2018-02-26 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),744.0,,,,
2018-02-26 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),747.0,,,,
2018-02-26 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),734.4,,,,
2018-02-26 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),720.6,,,,
2018-02-26 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),712.8,,,,
2018-02-26 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),712.8,,,,
2018-02-26 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),526.2,,,,
2018-02-26 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),483.6,,,,
2018-02-26 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),468.0,,,,
2018-02-26 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),429.0,,,,
2018-02-26 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),378.6,,,,
2018-02-27 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),346.8,,,,
2018-02-27 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),337.8,,,,
2018-02-27 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),400.8,,,,
2018-02-27 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),413.4,,,,
2018-02-27 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),409.2,,,,
2018-02-27 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),425.4,,,,
2018-02-27 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),475.2,,,,
2018-02-27 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),502.8,,,,
2018-02-27 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),554.4,,,,
2018-02-27 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),686.4,,,,
2018-02-27 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),703.2,,,,
2018-02-27 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),741.0,,,,
2018-02-27 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),743.4,,,,
2018-02-27 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),748.8,,,,
2018-02-27 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),757.2,,,,
2018-02-27 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),740.4,,,,
2018-02-27 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),715.2,,,,
2018-02-27 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),716.4,,,,
2018-02-27 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),709.8,,,,
2018-02-27 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),520.2,,,,
2018-02-27 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),472.2,,,,
2018-02-27 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),440.4,,,,
2018-02-27 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),429.0,,,,
2018-02-27 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),357.6,,,,
2018-02-28 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),343.2,,,,
2018-02-28 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),293.4,,,,
2018-02-28 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),329.4,,,,
2018-02-28 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),374.4,,,,
2018-02-28 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),388.8,,,,
2018-02-28 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),390.0,,,,
2018-02-28 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),466.2,,,,
2018-02-28 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),484.8,,,,
2018-02-28 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),540.6,,,,
2018-02-28 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),666.0,,,,
2018-02-28 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),688.8,,,,
2018-02-28 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),724.8,,,,
2018-02-28 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),718.2,,,,
2018-02-28 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),720.6,,,,
2018-02-28 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),732.6,,,,
2018-02-28 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),730.2,,,,
2018-02-28 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),711.0,,,,
2018-02-28 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),714.0,,,,
2018-02-28 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),698.4,,,,
2018-02-28 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),502.2,,,,
2018-02-28 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),462.0,,,,
2018-02-28 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),436.2,,,,
2018-02-28 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),403.8,,,,
2018-02-28 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),360.6,,,,
2018-03-01 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),344.4,,,,
2018-03-01 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),291.6,,,,
2018-03-01 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),283.8,,,,
2018-03-01 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),360.6,,,,
2018-03-01 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),364.2,,,,
2018-03-01 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),379.8,,,,
2018-03-01 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),447.6,,,,
2018-03-01 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),492.0,,,,
2018-03-01 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),527.4,,,,
2018-03-01 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),633.0,,,,
2018-03-01 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),658.8,,,,
2018-03-01 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),711.0,,,,
2018-03-01 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),724.8,,,,
2018-03-01 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),717.6,,,,
2018-03-01 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),722.4,,,,
2018-03-01 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),715.8,,,,
2018-03-01 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),702.6,,,,
2018-03-01 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),702.6,,,,
2018-03-01 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),678.0,,,,
2018-03-01 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),502.8,,,,
2018-03-01 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),464.4,,,,
2018-03-01 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),448.8,,,,
2018-03-01 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),417.6,,,,
2018-03-01 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),372.0,,,,
2018-03-02 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),353.4,,,,
2018-03-02 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),292.8,,,,
2018-03-02 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.6,,,,
2018-03-02 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.2,,,,
2018-03-02 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),370.8,,,,
2018-03-02 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),387.0,,,,
2018-03-02 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),453.6,,,,
2018-03-02 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),475.2,,,,
2018-03-02 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),520.8,,,,
2018-03-02 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),644.4,,,,
2018-03-02 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),679.8,,,,
2018-03-02 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),739.2,,,,
2018-03-02 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),735.0,,,,
2018-03-02 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),732.0,,,,
2018-03-02 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),726.6,,,,
2018-03-02 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),730.8,,,,
2018-03-02 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),697.2,,,,
